;ImageID;Xc;Yc;Orientation;Class;Full_Contain;Occlude;X1;X2;X3;X4;Y1;Y2;Y3;Y4;Xmin;Ymin;Xmax;Ymax;Xmin_rel;Ymin_rel;Xmax_rel;Ymax_rel
2316;00000680.txt;43.961395;144.866731;-1.616220;11;1;0;39;48;49;41;135;134;156;156;39;134;49;156;0.076171875;0.26171875;0.095703125;0.3046875
2317;00000681.txt;88.044186;504.659649;-0.009804;10;1;0;75;101;101;76;498;498;512;512;75;498;101;512;0.146484375;0.97265625;0.197265625;1.0
2318;00000682.txt;76.325478;46.673429;0.056367;2;1;0;37;116;117;37;39;44;55;50;37;39;117;55;0.072265625;0.076171875;0.228515625;0.107421875
2319;00000683.txt;148.860741;21.811326;-0.314504;23;1;0;137;141;162;157;21;30;23;14;137;14;162;30;0.267578125;0.02734375;0.31640625;0.05859375
2320;00000684.txt;76.969153;36.316111;1.615710;11;1;0;73;82;81;73;25;26;48;47;73;25;82;48;0.142578125;0.048828125;0.16015625;0.09375
2321;00000684.txt;63.945180;70.687647;-1.490966;11;1;0;62;69;68;59;58;59;84;83;59;58;69;84;0.115234375;0.11328125;0.134765625;0.1640625
2322;00000685.txt;51.434714;22.842520;-0.012048;1;1;0;41;61;63;41;19;19;27;27;41;19;63;27;0.080078125;0.037109375;0.123046875;0.052734375
2323;00000685.txt;53.403357;44.497592;0.011627;1;1;0;43;64;65;43;40;40;49;49;43;40;65;49;0.083984375;0.078125;0.126953125;0.095703125
2324;00000685.txt;123.243306;77.308306;0.000000;1;1;0;112;134;134;114;74;74;81;81;112;74;134;81;0.21875;0.14453125;0.26171875;0.158203125
2325;00000686.txt;15.722088;312.805043;1.244641;1;1;0;17;22;16;9;303;321;322;306;9;303;22;322;0.017578125;0.591796875;0.04296875;0.62890625
2326;00000686.txt;15.820013;374.987168;1.113951;1;1;0;17;24;15;8;366;381;384;369;8;366;24;384;0.015625;0.71484375;0.046875;0.75
2327;00000686.txt;427.757186;399.368604;-0.385494;11;1;0;435;438;421;418;393;399;406;400;418;393;438;406;0.81640625;0.767578125;0.85546875;0.79296875
2328;00000687.txt;209.885087;191.814414;-3.128607;1;1;0;200;220;220;201;188;188;196;196;200;188;220;196;0.390625;0.3671875;0.4296875;0.3828125
2329;00000687.txt;393.404825;193.164322;-3.141592;11;1;0;381;406;405;382;188;188;199;199;381;188;406;199;0.744140625;0.3671875;0.79296875;0.388671875
2330;00000688.txt;394.084855;156.818907;2.972492;11;1;0;383;404;405;385;156;152;158;161;383;152;405;161;0.748046875;0.296875;0.791015625;0.314453125
2331;00000688.txt;301.771806;72.066951;-1.561451;11;1;0;298;307;306;298;59;59;86;86;298;59;307;86;0.58203125;0.115234375;0.599609375;0.16796875
2332;00000689.txt;488.279967;178.643555;-0.005376;2;1;0;465;512;512;465;174;173;184;184;465;173;512;184;0.908203125;0.337890625;1.0;0.359375
2333;00000689.txt;321.108600;497.556350;-0.005076;1;1;0;311;331;332;312;494;493;502;502;311;493;332;502;0.607421875;0.962890625;0.6484375;0.98046875
2334;00000689.txt;319.450000;509.000000;-0.005076;1;0;1;310;328;329;311;506;505;512;514;310;505;329;514;0.60546875;0.986328125;0.642578125;1.00390625
2335;00000689.txt;336.969134;229.464634;0.009615;11;1;0;324;350;350;325;225;225;234;234;324;225;350;234;0.6328125;0.439453125;0.68359375;0.45703125
2336;00000690.txt;492.839432;406.958955;1.588339;2;1;0;486;500;500;487;429;428;386;385;486;385;500;429;0.94921875;0.751953125;0.9765625;0.837890625
2337;00000691.txt;90.507826;349.510051;1.275355;1;1;0;91;97;90;85;339;358;359;343;85;339;97;359;0.166015625;0.662109375;0.189453125;0.701171875
2338;00000692.txt;411.252710;117.956571;1.570796;1;1;1;406;417;416;407;107;107;129;129;406;107;417;129;0.79296875;0.208984375;0.814453125;0.251953125
2339;00000692.txt;466.006896;117.180340;1.570796;1;1;1;462;471;470;462;109;108;126;127;462;108;471;127;0.90234375;0.2109375;0.919921875;0.248046875
2340;00000692.txt;477.112979;117.598310;1.558451;11;1;1;473;481;482;473;108;108;128;128;473;108;482;128;0.923828125;0.2109375;0.94140625;0.25
2341;00000693.txt;41.218909;114.231257;1.603752;11;1;0;37;46;46;36;103;103;126;125;36;103;46;126;0.0703125;0.201171875;0.08984375;0.24609375
2342;00000693.txt;62.848902;119.372298;1.518895;1;1;0;59;66;68;59;110;110;129;129;59;110;68;129;0.115234375;0.21484375;0.1328125;0.251953125
2343;00000693.txt;107.550888;120.312733;1.544487;1;1;0;104;111;112;104;111;111;130;130;104;111;112;130;0.203125;0.216796875;0.21875;0.25390625
2344;00000694.txt;482.529882;324.003080;1.486490;10;1;0;478;486;488;479;315;315;333;333;478;315;488;333;0.93359375;0.615234375;0.953125;0.650390625
2345;00000695.txt;216.595311;402.257977;-0.023525;9;1;1;206;227;228;207;398;397;408;407;206;397;228;408;0.40234375;0.775390625;0.4453125;0.796875
2346;00000696.txt;401.421438;32.249851;2.458639;1;1;0;407;411;397;391;24;29;41;36;391;24;411;41;0.763671875;0.046875;0.802734375;0.080078125
2347;00000697.txt;242.339929;196.787074;-1.757020;11;1;0;244;248;241;238;188;206;206;189;238;188;248;206;0.46484375;0.3671875;0.484375;0.40234375
2348;00000698.txt;432.686854;187.899222;1.403695;1;1;0;428;435;440;429;179;177;198;199;428;177;440;199;0.8359375;0.345703125;0.859375;0.388671875
2349;00000699.txt;16.726412;48.550715;-1.992216;2;1;0;16;28;19;5;32;61;65;36;5;32;28;65;0.009765625;0.0625;0.0546875;0.126953125
2350;00000700.txt;29.340774;316.283755;-2.844031;1;1;0;21;41;37;20;310;316;323;318;20;310;41;323;0.0390625;0.60546875;0.080078125;0.630859375
2351;00000700.txt;476.636492;459.236962;-2.807891;1;1;0;469;488;484;466;453;460;466;459;466;453;488;466;0.91015625;0.884765625;0.953125;0.91015625
2352;00000701.txt;439.722498;470.061214;3.013270;1;1;0;431;447;448;433;468;466;473;475;431;466;448;475;0.841796875;0.91015625;0.875;0.927734375
2353;00000702.txt;60.513434;182.891460;3.097178;11;1;0;49;72;72;50;179;179;187;188;49;179;72;188;0.095703125;0.349609375;0.140625;0.3671875
2354;00000702.txt;223.557227;192.688274;-3.106723;11;1;0;213;234;235;213;189;189;198;196;213;189;235;198;0.416015625;0.369140625;0.458984375;0.38671875
2355;00000702.txt;252.371605;178.113948;-3.093087;11;1;1;240;265;266;240;173;174;184;182;240;173;266;184;0.46875;0.337890625;0.51953125;0.359375
2356;00000702.txt;279.514616;178.113948;3.128935;5;1;0;260;299;300;260;173;172;184;184;260;172;300;184;0.5078125;0.3359375;0.5859375;0.359375
2357;00000702.txt;261.033087;278.274788;0.043451;1;1;0;253;270;270;253;274;275;282;282;253;274;270;282;0.494140625;0.53515625;0.52734375;0.55078125
2358;00000703.txt;248.591579;225.235963;-0.073939;1;1;0;239;258;260;239;223;221;229;229;239;221;260;229;0.466796875;0.431640625;0.5078125;0.447265625
2359;00000703.txt;402.754168;213.246117;-0.097516;2;1;0;379;425;427;381;211;206;217;221;379;206;427;221;0.740234375;0.40234375;0.833984375;0.431640625
2360;00000703.txt;493.600139;336.613465;0.037020;1;1;0;483;504;504;484;332;333;342;341;483;332;504;342;0.943359375;0.6484375;0.984375;0.66796875
2361;00000704.txt;83.499052;484.854994;0.036297;2;1;0;39;128;129;39;478;482;492;489;39;478;129;492;0.076171875;0.93359375;0.251953125;0.9609375
2362;00000704.txt;353.426904;458.348475;-2.997304;2;1;0;339;368;368;339;450;455;466;463;339;450;368;466;0.662109375;0.87890625;0.71875;0.91015625
2363;00000704.txt;290.270309;426.288914;-1.570796;1;1;0;286;295;295;286;418;418;436;435;286;418;295;436;0.55859375;0.81640625;0.576171875;0.8515625
2364;00000704.txt;276.841634;235.552679;-1.597457;1;1;0;273;281;282;273;227;226;245;245;273;226;282;245;0.533203125;0.44140625;0.55078125;0.478515625
2365;00000704.txt;291.594812;308.682656;-1.570796;1;1;0;288;296;296;288;299;300;319;318;288;299;296;319;0.5625;0.583984375;0.578125;0.623046875
2366;00000705.txt;371.444567;6.968584;0.012658;1;1;0;362;381;382;362;3;3;11;11;362;3;382;11;0.70703125;0.005859375;0.74609375;0.021484375
2367;00000706.txt;128.445849;373.684293;-3.118609;1;1;0;118;139;140;118;370;370;378;378;118;370;140;378;0.23046875;0.72265625;0.2734375;0.73828125
2368;00000707.txt;338.872096;440.277803;-0.023948;2;1;0;318;360;360;319;435;433;447;447;318;433;360;447;0.62109375;0.845703125;0.703125;0.873046875
2369;00000708.txt;495.046318;436.395450;3.116282;1;1;0;485;505;505;486;433;433;440;441;485;433;505;441;0.947265625;0.845703125;0.986328125;0.861328125
2370;00000709.txt;248.822060;441.853553;1.595483;1;1;0;246;253;253;244;432;432;452;452;244;432;253;452;0.4765625;0.84375;0.494140625;0.8828125
2371;00000709.txt;446.453450;22.537350;-1.565483;1;1;0;443;450;452;442;13;12;33;33;442;12;452;33;0.86328125;0.0234375;0.8828125;0.064453125
2372;00000710.txt;14.594760;74.764655;-1.603394;2;1;0;9;20;21;10;64;63;86;87;9;63;21;87;0.017578125;0.123046875;0.041015625;0.169921875
2373;00000710.txt;141.285317;438.882377;-1.553849;10;1;0;133;151;149;134;417;417;463;460;133;417;151;463;0.259765625;0.814453125;0.294921875;0.904296875
2374;00000711.txt;168.587176;17.934945;-0.000000;11;1;0;159;179;179;159;15;15;22;22;159;15;179;22;0.310546875;0.029296875;0.349609375;0.04296875
2375;00000712.txt;256.270302;381.750534;-1.599360;1;1;0;251;261;262;252;373;373;391;391;251;373;262;391;0.490234375;0.728515625;0.51171875;0.763671875
2376;00000713.txt;108.068574;67.705724;1.570796;1;1;0;104;113;113;104;60;57;77;77;104;57;113;77;0.203125;0.111328125;0.220703125;0.150390625
2377;00000713.txt;231.469103;8.575980;0.012499;1;1;0;222;242;241;222;5;5;13;13;222;5;242;13;0.43359375;0.009765625;0.47265625;0.025390625
2378;00000713.txt;234.442668;21.461425;3.030936;23;1;1;220;249;250;220;17;16;24;30;220;16;250;30;0.4296875;0.03125;0.48828125;0.05859375
2379;00000713.txt;242.768648;34.445989;0.010416;1;1;0;231;256;254;231;30;30;40;39;231;30;256;40;0.451171875;0.05859375;0.5;0.078125
2380;00000713.txt;164.167432;135.943649;-1.682999;11;1;0;159;168;170;161;127;128;145;145;159;127;170;145;0.310546875;0.248046875;0.33203125;0.283203125
2381;00000714.txt;468.309319;269.536100;1.884073;1;1;0;463;469;475;468;278;280;263;259;463;259;475;280;0.904296875;0.505859375;0.927734375;0.546875
2382;00000714.txt;458.949756;249.634715;1.931155;1;1;0;459;466;459;453;240;243;260;257;453;240;466;260;0.884765625;0.46875;0.91015625;0.5078125
2383;00000715.txt;141.019011;464.736265;3.045995;1;1;0;132;150;151;133;463;460;468;469;132;460;151;469;0.2578125;0.8984375;0.294921875;0.916015625
2384;00000715.txt;194.237451;442.567089;2.984365;1;1;0;184;205;205;185;440;437;446;449;184;437;205;449;0.359375;0.853515625;0.400390625;0.876953125
2385;00000716.txt;125.546922;463.514595;0.021387;2;1;0;79;172;173;79;457;459;471;468;79;457;173;471;0.154296875;0.892578125;0.337890625;0.919921875
2386;00000716.txt;388.138032;452.388211;3.129398;11;1;0;378;398;399;379;449;449;456;456;378;449;399;456;0.73828125;0.876953125;0.779296875;0.890625
2387;00000716.txt;358.804836;450.916953;-3.129094;11;1;0;349;369;369;349;448;448;455;454;349;448;369;455;0.681640625;0.875;0.720703125;0.888671875
2388;00000718.txt;241.777459;51.052569;2.805455;11;1;0;250;254;233;230;44;51;59;51;230;44;254;59;0.44921875;0.0859375;0.49609375;0.115234375
2389;00000719.txt;267.326229;282.383928;-1.000756;11;1;0;271;277;265;258;270;275;295;289;258;270;277;295;0.50390625;0.52734375;0.541015625;0.576171875
2390;00000720.txt;358.947834;150.677720;0.030294;11;1;0;346;372;371;347;146;146;156;155;346;146;372;156;0.67578125;0.28515625;0.7265625;0.3046875
2391;00000720.txt;357.985307;202.135907;0.094314;1;1;0;349;367;368;349;197;199;207;206;349;197;368;207;0.681640625;0.384765625;0.71875;0.404296875
2392;00000720.txt;359.243996;214.056436;-0.000000;1;1;0;348;372;371;347;211;210;219;218;347;210;372;219;0.677734375;0.41015625;0.7265625;0.427734375
2393;00000721.txt;271.549526;34.862169;3.129398;9;1;0;261;282;282;262;31;31;39;40;261;31;282;40;0.509765625;0.060546875;0.55078125;0.078125
2394;00000721.txt;330.279211;40.513135;3.141592;2;1;1;318;342;343;319;36;36;46;46;318;36;343;46;0.62109375;0.0703125;0.669921875;0.08984375
2395;00000721.txt;327.655549;85.115405;-3.133529;2;1;0;312;343;344;312;80;80;91;90;312;80;344;91;0.609375;0.15625;0.671875;0.177734375
2396;00000721.txt;267.311301;86.124506;-0.013698;1;1;0;257;276;277;260;83;83;90;90;257;83;277;90;0.501953125;0.162109375;0.541015625;0.17578125
2397;00000722.txt;40.414017;307.120639;-0.012986;1;1;0;31;50;50;31;304;304;311;311;31;304;50;311;0.060546875;0.59375;0.09765625;0.607421875
2398;00000723.txt;315.895639;213.804460;1.266285;10;1;0;318;326;315;306;199;226;229;203;306;199;326;229;0.59765625;0.388671875;0.63671875;0.447265625
2399;00000724.txt;211.173631;335.479366;-1.452924;1;1;0;206;215;216;209;345;346;327;326;206;326;216;346;0.40234375;0.63671875;0.421875;0.67578125
2400;00000725.txt;101.160113;110.510718;0.000000;1;1;0;91;112;112;91;107;107;114;115;91;107;112;115;0.177734375;0.208984375;0.21875;0.224609375
2401;00000725.txt;104.115764;132.146085;0.035279;1;1;0;93;115;115;94;128;129;137;136;93;128;115;137;0.181640625;0.25;0.224609375;0.267578125
2402;00000726.txt;239.359199;166.924846;-1.652964;9;1;0;235;243;245;236;156;157;178;178;235;156;245;178;0.458984375;0.3046875;0.478515625;0.34765625
2403;00000726.txt;218.010441;144.490557;1.544715;2;1;0;211;225;225;213;131;130;160;159;211;130;225;160;0.412109375;0.25390625;0.439453125;0.3125
2404;00000726.txt;168.317286;176.091544;1.544715;11;1;0;162;174;175;163;162;162;191;190;162;162;175;191;0.31640625;0.31640625;0.341796875;0.373046875
2405;00000726.txt;221.628874;270.170819;-3.124254;2;1;0;200;243;244;201;264;265;277;276;200;264;244;277;0.390625;0.515625;0.4765625;0.541015625
2406;00000726.txt;484.629290;503.445145;3.128260;1;1;0;475;493;495;476;500;500;507;508;475;500;495;508;0.927734375;0.9765625;0.966796875;0.9921875
2407;00000727.txt;428.038421;121.488426;3.135943;2;1;0;406;450;451;407;116;116;127;128;406;116;451;128;0.79296875;0.2265625;0.880859375;0.25
2408;00000727.txt;428.669557;138.529098;-3.113667;2;1;0;407;451;451;406;133;134;145;143;406;133;451;145;0.79296875;0.259765625;0.880859375;0.283203125
2409;00000728.txt;323.365376;360.982755;-3.117501;1;1;0;313;334;334;313;357;358;365;365;313;357;334;365;0.611328125;0.697265625;0.65234375;0.712890625
2410;00000728.txt;487.123979;459.672845;0.014924;1;1;0;479;496;496;479;456;456;464;464;479;456;496;464;0.935546875;0.890625;0.96875;0.90625
2411;00000729.txt;40.935883;226.341795;-2.932286;2;1;0;4;80;79;2;213;229;240;224;2;213;80;240;0.00390625;0.416015625;0.15625;0.46875
2412;00000729.txt;136.394461;421.306104;-3.044809;11;1;0;125;151;148;123;417;418;427;424;123;417;151;427;0.240234375;0.814453125;0.294921875;0.833984375
2413;00000729.txt;301.371748;475.765919;-3.002497;11;1;0;289;316;313;289;470;474;482;478;289;470;316;482;0.564453125;0.91796875;0.6171875;0.94140625
2414;00000730.txt;56.820568;460.532671;0.239894;2;1;0;41;76;73;39;450;459;471;463;39;450;76;471;0.076171875;0.87890625;0.1484375;0.919921875
2415;00000731.txt;161.708569;369.013767;-3.023103;1;1;0;153;174;171;150;364;368;373;372;150;364;174;373;0.29296875;0.7109375;0.33984375;0.728515625
2416;00000732.txt;37.920012;464.858695;-2.877333;1;1;0;28;50;48;27;459;464;472;466;27;459;50;472;0.052734375;0.896484375;0.09765625;0.921875
2417;00000732.txt;165.714515;465.061221;-2.949545;1;1;0;158;176;174;156;459;462;472;468;156;459;176;472;0.3046875;0.896484375;0.34375;0.921875
2418;00000732.txt;302.015150;474.579988;-2.904386;1;1;0;292;314;314;290;467;472;483;477;290;467;314;483;0.56640625;0.912109375;0.61328125;0.943359375
2419;00000733.txt;25.579887;97.068151;-1.583454;11;1;0;22;30;30;22;87;88;108;107;22;87;30;108;0.04296875;0.169921875;0.05859375;0.2109375
2420;00000733.txt;36.947817;97.144446;-1.616741;11;1;0;32;41;42;34;87;86;108;108;32;86;42;108;0.0625;0.16796875;0.08203125;0.2109375
2421;00000733.txt;308.702442;26.724309;1.594322;9;1;0;305;313;313;304;17;16;38;37;304;16;313;38;0.59375;0.03125;0.611328125;0.07421875
2422;00000733.txt;340.669979;24.816938;1.611315;9;1;0;337;345;345;336;16;16;35;34;336;16;345;35;0.65625;0.03125;0.673828125;0.068359375
2423;00000733.txt;150.437132;93.340250;-0.000000;2;1;1;134;168;168;133;87;88;99;100;133;87;168;100;0.259765625;0.169921875;0.328125;0.1953125
2424;00000734.txt;254.254488;372.068537;-1.582561;9;1;0;250;259;259;250;361;362;383;383;250;361;259;383;0.48828125;0.705078125;0.505859375;0.748046875
2425;00000735.txt;290.818580;328.411478;-1.389704;2;1;0;292;306;291;275;283;286;375;371;275;283;306;375;0.537109375;0.552734375;0.59765625;0.732421875
2426;00000735.txt;307.902244;330.198006;-1.389024;2;1;0;310;321;307;295;289;292;372;369;295;289;321;372;0.576171875;0.564453125;0.626953125;0.7265625
2427;00000735.txt;291.376870;321.712002;-1.430872;1;1;1;289;297;296;285;313;313;333;328;285;313;297;333;0.556640625;0.611328125;0.580078125;0.650390625
2428;00000735.txt;288.362106;341.363799;-1.530278;1;1;1;285;293;291;285;332;333;353;349;285;332;293;353;0.556640625;0.6484375;0.572265625;0.689453125
2429;00000735.txt;285.124026;361.127253;-1.543406;1;1;1;281;290;289;281;351;354;371;370;281;351;290;371;0.548828125;0.685546875;0.56640625;0.724609375
2430;00000736.txt;106.701809;283.914298;1.402199;10;1;0;98;110;116;104;267;266;300;303;98;266;116;303;0.19140625;0.51953125;0.2265625;0.591796875
2431;00000736.txt;460.995425;294.986439;1.375932;1;1;0;456;462;467;459;286;286;305;305;456;286;467;305;0.890625;0.55859375;0.912109375;0.595703125
2432;00000736.txt;460.359512;133.790890;1.421906;1;1;0;456;462;466;458;125;123;143;145;456;123;466;145;0.890625;0.240234375;0.91015625;0.283203125
2433;00000736.txt;463.157529;42.473807;1.353359;1;1;0;457;465;470;461;33;31;53;54;457;31;470;54;0.892578125;0.060546875;0.91796875;0.10546875
2434;00000737.txt;128.501380;251.655903;-0.385883;2;1;0;115;138;143;118;252;242;252;262;115;242;143;262;0.224609375;0.47265625;0.279296875;0.51171875
2435;00000738.txt;414.818599;371.293500;-3.110025;11;1;0;403;427;427;403;367;368;376;376;403;367;427;376;0.787109375;0.716796875;0.833984375;0.734375
2436;00000739.txt;390.602560;499.768195;0.009708;2;1;0;353;429;430;352;493;495;506;506;352;493;430;506;0.6875;0.962890625;0.83984375;0.98828125
2437;00000740.txt;15.619386;33.643485;-3.127895;1;1;0;7;25;25;7;30;31;37;37;7;30;25;37;0.013671875;0.05859375;0.048828125;0.072265625
2438;00000741.txt;448.187603;323.354628;0.031904;11;1;0;437;460;460;436;319;320;328;327;436;319;460;328;0.8515625;0.623046875;0.8984375;0.640625
2439;00000742.txt;384.816264;247.895538;-0.012820;1;1;0;375;395;395;375;245;245;251;252;375;245;395;252;0.732421875;0.478515625;0.771484375;0.4921875
2440;00000742.txt;457.055128;178.262852;-1.570796;11;1;0;452;462;462;453;166;166;190;191;452;166;462;191;0.8828125;0.32421875;0.90234375;0.373046875
2441;00000742.txt;438.298386;168.917620;-1.621386;1;1;0;433;443;444;434;160;159;179;179;433;159;444;179;0.845703125;0.310546875;0.8671875;0.349609375
2442;00000742.txt;371.469645;18.279473;0.034175;5;1;0;358;387;386;356;12;13;25;24;356;12;387;25;0.6953125;0.0234375;0.755859375;0.048828125
2443;00000742.txt;412.750240;20.742515;0.046020;5;1;0;394;432;432;394;14;14;29;26;394;14;432;29;0.76953125;0.02734375;0.84375;0.056640625
2444;00000742.txt;229.785850;122.152100;-1.570796;11;1;0;225;235;235;225;111;111;134;134;225;111;235;134;0.439453125;0.216796875;0.458984375;0.26171875
2445;00000742.txt;52.008550;466.927000;3.141592;11;1;1;39;65;65;40;463;460;472;473;39;460;65;473;0.076171875;0.8984375;0.126953125;0.923828125
2446;00000743.txt;48.765551;63.935723;1.557810;1;1;1;45;53;53;45;54;55;74;74;45;54;53;74;0.087890625;0.10546875;0.103515625;0.14453125
2447;00000743.txt;74.957500;58.052608;-1.619539;11;1;1;70;79;81;71;48;48;69;68;70;48;81;69;0.13671875;0.09375;0.158203125;0.134765625
2448;00000743.txt;303.898074;115.664822;0.022984;11;1;0;294;314;316;293;112;112;121;120;293;112;316;121;0.572265625;0.21875;0.6171875;0.236328125
